2329.95	6365.31
2396.3	6447.19
2480.12	6902.5
2494.43	6990.04
0	0
2524.19	7182.36
2551.32	7183.52
2513.67	7079.93
0	0
0	0
2543.18	7093.88
2536.25	7124.86
0	0
2570.43	7325.74
2512.16	7069.95
2598.35	7202.15
2644.6	7276.09
2511.78	7876.27
2620.5	7455.25
2750.64	7708.23
2558.53	7281.9
2641.7	7542.23
2557.81	7307.97
2572.49	7335.94
2843.76	7932.35
2698.64	7606.67
2695.31	7563.93
2740.66	7504.39
2563.23	7387.28
2610.59	7458.25
