This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
3649.000000     668.840839     4.250463     10522.815387     141.573378     11191.656226
3657.900000     669.080806     4.254183     10530.807133     141.949587     11199.887939
3681.000000     669.704554     4.263863     10551.646747     142.935553     11221.351301
3719.000000     670.733508     4.279862     10586.237344     144.588056     11256.970852
3740.100000     671.306400     4.288785     10605.612973     145.522495     11276.919373
3775.000000     672.256421     4.303609     10637.930438     147.095351     11310.186859
3786.300000     672.564675     4.308425     10648.467294     147.612063     11321.031969
3867.200000     674.780964     4.343156     10724.975564     151.422509     11399.756528
3888.800000     675.375513     4.352502     10745.728964     152.474199     11421.104477
3892.000000     675.463696     4.353890     10748.815495     152.631281     11424.279191
3895.100000     675.549148     4.355234     10751.808531     152.783771     11427.357679
3902.100000     675.742193     4.358273     10758.577745     153.129257     11434.319939
3960.100000     677.346547     4.383578     10815.247182     156.054876     11492.593730
3978.400000     677.854546     4.391609     10833.346829     157.002014     11511.201375
4017.100000     678.931691     4.408670     10871.978939     159.044606     11550.910630
4039.200000     679.548551     4.418459     10894.260857     160.235907     11573.809408
4055.000000     679.990345     4.425478     10910.291019     161.099006     11590.281365
4110.500000     681.547400     4.450271     10967.275665     164.208850     11648.823066
4117.000000     681.730288     4.453189     10974.019683     164.581258     11655.749971
4125.300000     681.963984     4.456919     10982.653016     165.059361     11664.617000
4130.440000     682.108797     4.459232     10988.011727     165.356893     11670.120525
4133.200000     682.186586     4.460474     10990.893060     165.517120     11673.079646
4145.200000     682.525032     4.465883     11003.452370     166.217539     11685.977402
4147.800000     682.598413     4.467056     11006.180392     166.370113     11688.778805
4156.240000     682.836740     4.470868     11015.052854     166.867413     11697.889594
4182.000000     683.565316     4.482533     11042.293842     168.404639     11725.859158
4189.000000     683.763604     4.485711     11049.738635     168.827498     11733.502239
4222.100000     684.702996     4.500786     11085.191038     170.857536     11769.894034
4286.900000     686.550563     4.530527     11155.819296     174.984104     11842.369859
4289.200000     686.616349     4.531589     11158.356683     175.134436     11844.973032
4358.000000     688.590836     4.563514     11235.259946     179.761105     11923.850783
4361.900000     688.703149     4.565334     11239.678548     180.031144     11928.381697
4381.000000     689.253794     4.574265     11261.412468     181.366179     11950.666261
4403.000000     689.889286     4.584585     11286.642371     182.930240     11976.531657
4416.000000     690.265430     4.590700     11301.651088     183.868031     11991.916518
4420.400000     690.392846     4.592773     11306.747995     184.187762     11997.140841
4432.900000     690.755115     4.598669     11321.275236     185.102592     12012.030352
4457.100000     691.457698     4.610118     11349.601536     186.901568     12041.059234
4498.500000     692.663410     4.629807     11398.690733     190.067530     12091.354143
4498.800000     692.672165     4.629951     11399.049410     190.090892     12091.721575
4501.200000     692.742210     4.631096     11401.920375     190.278007     12094.662585
4507.100000     692.914472     4.633914     11408.989920     190.739683     12101.904392
4511.500000     693.043003     4.636017     11414.273043     191.085553     12107.316045
4517.000000     693.203742     4.638648     11420.890126     191.519791     12114.093868
4531.200000     693.619133     4.645452     11438.042430     192.650787     12131.661562
4533.000000     693.671828     4.646315     11440.223731     192.795180     12133.895559
4577.500000     694.977482     4.667744     11494.664988     196.440599     12189.642470
4593.200000     695.439463     4.675341     11514.112877     197.762550     12209.552340
4598.000000     695.580845     4.677667     11520.084266     198.170565     12215.665111
4637.000000     696.732000     4.696636     11569.053344     201.554607     12265.785344
4644.200000     696.944995     4.700152     11578.183122     202.193131     12275.128117
4647.200000     697.033787     4.701617     11581.995542     202.460482     12279.029329
4753.100000     700.184699     4.753822     11719.839348     212.419607     12420.024047
4789.200000     701.266226     4.771824     11768.351054     216.065584     12469.617280
4796.200000     701.476381     4.775327     11777.851927     216.788603     12479.328307
4805.700000     701.761819     4.780087     11790.795789     217.778431     12492.557608
4810.200000     701.897120     4.782345     11796.947263     218.250792     12498.844382
4839.200000     702.770479     4.796934     11836.905882     221.350168     12539.676361
4869.700000     703.691684     4.812352     11879.534828     224.717121     12583.226511
4919.900000     705.213894     4.837897     11951.099920     230.514799     12656.313814
4955.400000     706.294888     4.856089     12002.808194     234.821488     12709.103082
5016.200000     708.155069     4.887496     12093.606509     242.634944     12801.761578
5053.200000     709.292555     4.906764     12150.321166     247.685556     12859.613721
5073.200000     709.909146     4.917228     12181.460084     250.516652     12891.369230
5101.200000     710.774426     4.931936     12225.644007     254.606768     12936.418433
5140.200000     711.983646     4.952538     12288.376045     260.566157     13000.359691
5162.200000     712.667839     4.964218     12324.399209     264.072017     13037.067047
5226.200000     714.666757     4.998442     12431.956346     274.923340     13146.623103
5253.000000     715.507602     5.012883     12478.284611     279.783607     13193.792213
5274.200000     716.174346     5.024353     12515.501552     283.773546     13231.675899
5292.000000     716.735253     5.034014     12547.151201     287.228531     13263.886454
5304.000000     717.113958     5.040544     12568.700362     289.614307     13285.814319
5312.200000     717.373001     5.045014     12583.525945     291.271709     13300.898947
5319.500000     717.603793     5.048998     12596.793870     292.766204     13314.397662
5335.600000     718.113397     5.057802     12626.291506     296.127444     13344.404903
5359.300000     718.865060     5.070807     12670.318497     301.245990     13389.183557
5366.200000     719.084236     5.074602     12683.275446     302.776148     13402.359682
5401.000000     720.191968     5.093814     12749.614699     310.786429     13469.806667
5413.900000     720.603581     5.100965     12774.639756     313.887063     13495.243336
5543.300000     724.762329     5.173565     13040.157656     349.774033     13764.919985
5566.000000     725.497525     5.186467     13089.762879     357.157438     13815.260404
5572.200000     725.698623     5.189999     13103.486276     359.242320     13829.184899
5579.300000     725.929069     5.194049     13119.296368     361.667579     13845.225438
5592.300000     726.351445     5.201477     13148.511348     366.216416     13874.862793
5601.900000     726.663713     5.206973     13170.312141     369.669182     13896.975854
5735.300000     731.034827     5.284292     13495.928893     428.176326     14226.963720
5797.300000     733.086861     5.320838     13664.590545     464.936496     14397.677406
5804.300000     733.319368     5.324989     13684.471118     469.640213     14417.790487
5828.300000     734.117813     5.339259     13754.062037     486.815237     14488.179850
5833.000000     734.274407     5.342061     13767.960327     490.386044     14502.234735
5878.000000     735.777579     5.369001     13905.933096     528.767029     14641.710675
6093.300000     743.067708     5.500872     14760.236964     895.310755     15503.304672
6285.600000     749.720009     5.622977     15802.596889     621.890001     16552.316899
6375.300000     752.869803     5.681386     15713.360893     115.796171     16466.230697
6496.400000     757.170486     5.761755     15592.843351     160.419136     16350.013837
7075.600000     778.542926     6.171856     15015.694565     161.588249     15794.237491
7400.000000     791.129527     6.421820     14691.876496     162.283265     15483.006023
7472.700000     794.014559     6.480008     14619.247452     162.443265     15413.262011
7513.300000     795.636252     6.512864     14578.677327     162.533317     15374.313579
7529.900000     796.301498     6.526372     14562.087512     162.570281     15358.389010
7605.600000     799.351415     6.588533     14486.418887     162.739928     15285.770302
8564.940000     840.469654     7.463824     13525.173747     165.056275     14365.643401
8629.000000     843.390041     7.528672     13460.822512     165.222907     14304.212552
8639.180000     843.856282     7.539059     13450.594199     165.249536     14294.450482
8693.600000     846.358801     7.594964     13395.906399     165.392592     14242.265200
8700.800000     846.691175     7.602409     13388.669759     165.411608     14235.360934
8718.600000     847.514170     7.620865     13370.777955     165.458709     14218.292125
8719.100000     847.537314     7.621384     13370.275351     165.460034     14217.812665
8719.300000     847.546572     7.621592     13370.074309     165.460564     14217.620881
8727.700000     847.935626     7.630327     13361.630349     165.482839     14209.565975
8731.900000     848.130307     7.634700     13357.408223     165.493987     14205.538530
8734.500000     848.250875     7.637409     13354.794477     165.500892     14203.045353
8738.600000     848.441083     7.641685     13350.672725     165.511786     14199.113808
8743.300000     848.659246     7.646590     13345.947676     165.524283     14194.606922
8743.700000     848.677819     7.647008     13345.545539     165.525347     14194.223358
8746.500000     848.807857     7.649933     13342.730551     165.532796     14191.538408
8747.500000     848.854310     7.650978     13341.725188     165.535457     14190.579498
8750.500000     848.993704     7.654115     13338.709066     165.543444     14187.702770
9807.900000     901.660474     8.899513     12272.265724     168.609120     13173.926198
9830.900000     902.890582     8.930064     12248.988229     168.681899     13151.878811
9842.900000     903.533921     8.946070     12236.841966     168.719984     13140.375887
9855.900000     904.232069     8.963460     12223.682364     168.761331     13127.914433
9864.000000     904.667701     8.974322     12215.482312     168.787140     13120.150013
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000470, a0 = 23.523521MeV, a1 = -1.038129, a2 = -0.000216(MeV)^-1



Deutrons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
0.000000     1507.747342     16.006350     12087.918017     192.083738     13595.665359
40.840000     1511.227207     16.104510     12046.247762     192.292110     13557.474969
243.420000     1528.774708     16.605741     11839.269839     193.347730     13368.044547
287.810000     1532.684773     16.718859     11793.852594     193.584071     13326.537367
390.130000     1541.788909     16.984276     11689.075345     194.135961     13230.864254
426.190000     1545.028208     17.079402     11652.119195     194.332867     13197.147403
548.310000     1556.119895     17.407880     11526.845134     195.009262     13082.965029
637.460000     1564.337824     17.654020     11435.274084     195.512587     12999.611908
644.820000     1565.020908     17.674586     11427.709659     195.554508     12992.730567
674.960000     1567.825653     17.759202     11396.725206     195.726770     12964.550859
698.310000     1570.006803     17.825197     11372.712872     195.860884     12942.719675
727.720000     1572.764357     17.908872     11342.458487     196.030629     12915.222844
755.800000     1575.408025     17.989343     11313.561652     196.193562     12888.969677
915.330000     1590.631439     18.457565     11149.190249     197.135618     12739.821688
982.710000     1597.167635     18.661138     11079.660684     197.542100     12676.828319
1023.020000     1601.108749     18.784629     11038.034311     197.787784     12639.143060
1051.600000     1603.917162     18.872970     11008.507050     197.963127     12612.424213
1077.200000     1606.442785     18.952659     10982.048658     198.121007     12588.491443
1141.660000     1612.844648     19.155689     10915.385394     198.522018     12528.230042
1144.100000     1613.088180     19.163442     10912.860807     198.537296     12525.948987
1221.510000     1620.860357     19.412006     10832.721802     199.025789     12453.582159
1248.670000     1623.608641     19.500429     10804.583222     199.198943     12428.191863
1285.120000     1627.314597     19.620103     10766.802500     199.432783     12394.117097
1346.300000     1633.580794     19.823604     10703.343570     199.829084     12336.924364
1354.300000     1634.404462     19.850461     10695.041332     199.881262     12329.445794
1367.000000     1635.714085     19.893216     10681.859500     199.964266     12317.573585
1370.520000     1636.077514     19.905092     10678.205511     199.987309     12314.283025
1373.900000     1636.426670     19.916506     10674.696671     200.009451     12311.123341
1403.300000     1639.471284     20.016228     10644.168499     200.202677     12283.639783
1410.200000     1640.187810     20.039746     10637.001771     200.248191     12277.189581
1416.100000     1640.801089     20.059891     10630.873108     200.287159     12271.674197
1427.500000     1641.987631     20.098907     10619.029737     200.362584     12261.017369
1429.580000     1642.204346     20.106038     10616.868621     200.376364     12259.072967
1433.000000     1642.560824     20.117773     10613.315100     200.399035     12255.875924
1485.670000     1648.074397     20.299874     10558.565429     200.750157     12206.639826
1504.900000     1650.098537     20.367012     10538.565127     200.879288     12188.663664
1507.300000     1650.351579     20.375416     10536.068574     200.895439     12186.420153
1511.200000     1650.762973     20.389084     10532.011477     200.921703     12182.774450
1525.910000     1652.316888     20.440767     10516.706738     201.020949     12169.023626
1568.060000     1656.789039     20.590019     10472.833189     201.306982     12129.622228
1581.600000     1658.231838     20.638331     10458.733390     201.399390     12116.965227
1677.640000     1668.553248     20.986233     10358.635890     202.062278     12027.189138
1679.100000     1668.711350     20.991593     10357.113022     202.072457     12025.824371
1682.100000     1669.036329     21.002615     10353.983729     202.093382     12023.020058
1710.510000     1672.121472     21.107446     10324.341799     202.292195     11996.463270
1736.300000     1674.934034     21.203330     10297.421634     202.473695     11972.355669
1745.000000     1675.885400     21.235832     10288.337828     202.535143     11964.223228
1759.500000     1677.473911     21.290178     10273.195271     202.637805     11950.669182
1820.300000     1684.174464     21.520478     10209.661479     203.071696     11893.835944
1827.600000     1684.983321     21.548395     10202.028925     203.124167     11887.012246
1843.000000     1686.692755     21.607478     10185.924312     203.235124     11872.617068
1916.720000     1694.934233     21.893907     10108.773296     203.771331     11803.707530
1981.390000     1702.244604     22.150177     10041.013318     204.248721     11743.257922
2067.500000     1712.097913     22.498885     9950.670205     204.894814     11662.768118
2145.900000     1721.190002     22.824031     9868.295650     205.493704     11589.485652
2147.990000     1721.433982     22.832801     9866.098100     205.509811     11587.532082
2154.700000     1722.217855     22.860994     9859.042243     205.561573     11581.260098
2160.640000     1722.912498     22.885997     9852.795355     205.607459     11575.707853
2239.500000     1732.199468     23.222118     9769.796482     206.222403     11501.995950
2295.330000     1738.848148     23.464859     9710.962699     206.664347     11449.810848
2444.100000     1756.871726     24.131818     9553.882393     207.869576     11310.754119
2518.700000     1766.082004     24.477718     9474.943066     208.489556     11241.025070
2622.700000     1779.120333     24.973315     9364.695486     209.372007     11143.815819
2638.600000     1781.134423     25.050495     9347.819601     209.508827     11128.954025
2740.000000     1794.111136     25.551795     9240.063854     210.393614     11034.174990
2829.000000     1805.693038     26.005143     9145.293083     211.188102     10950.986122
2892.230000     1814.033259     26.335096     9077.851209     211.763052     10891.884467
3029.490000     1832.467443     27.074858     8931.118120     213.042356     10763.585563
3191.510000     1854.828693     27.991819     8757.312553     214.610139     10612.141246
3434.800000     1889.700955     29.465538     8495.025063     217.090749     10384.726018
3580.000000     1911.298286     30.405507     8337.697637     218.649348     10248.995923
3627.500000     1918.497006     30.723522     8286.095970     219.172712     10204.592976
3979.230000     1973.978736     33.255220     7901.800499     223.272712     9875.779235
4164.920000     2004.923566     34.730853     7697.249117     225.611917     9702.172684
4447.230000     2054.382853     37.187285     7383.825390     229.431816     9438.208243
4628.940000     2087.886014     38.921752     7180.401112     232.078023     9268.287126
4746.350000     2110.281916     40.113842     7048.203135     233.874193     9158.485051
4999.950000     2160.813140     42.902384     6760.476045     238.009681     8921.289185
5048.290000     2170.799422     43.470050     6705.271744     238.840892     8876.071167
5619.590000     2298.572822     51.241632     6042.950679     249.906178     8341.523501
6008.110000     2397.482515     57.949669     5580.326588     259.062202     7977.809103
7100.820000     2751.237419     87.831826     4202.395723     296.942524     6953.633142
7619.830000     2979.415978     113.236462     3486.834997     326.849749     6466.250975
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000103, a0 = 14.481990MeV, a1 = -1.058173, a2 = -0.000533(MeV)^-1



Tritons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
0.000000     2541.801629     43.228867     8067.594591     246.817540     10609.396220
475.100000     2638.387264     48.158907     7536.795279     254.238826     10175.182543
970.060000     2749.774605     54.356568     6972.954944     263.221605     9722.729548
1310.540000     2833.918220     59.428065     6577.498447     270.333561     9411.416667
1394.200000     2855.653471     60.795529     6479.258687     272.219121     9334.912157
1660.460000     2927.901005     65.518085     6163.490433     278.637090     9091.391439
1732.600000     2948.332778     66.904485     6077.069862     280.495462     9025.402640
1904.180000     2998.516329     70.408412     5869.918071     285.144508     8868.434400
1932.660000     3007.072060     71.020084     5835.305048     285.949401     8842.377108
1942.480000     3010.037531     71.233081     5823.354753     286.229233     8833.392284
2088.860000     3055.208788     74.541341     5644.241427     290.546805     8699.450214
2203.420000     3091.884424     77.317521     5502.724201     294.130362     8594.608625
2295.100000     3122.124940     79.669230     5388.570481     297.139584     8510.695421
2336.470000     3136.041394     80.770920     5336.785501     298.541358     8472.826895
2358.190000     3143.417064     81.359854     5309.527338     299.288696     8452.944402
2399.020000     3157.413703     82.487164     5258.153331     300.715384     8415.567034
2472.460000     3183.032673     84.583914     5165.299225     303.355955     8348.331898
2583.750000     3222.989431     87.942243     5023.441693     307.551710     8246.431125
2584.600000     3223.300058     87.968780     5022.352714     307.584706     8245.652772
2611.720000     3233.255433     88.822818     4987.562778     308.645322     8220.818211
2627.150000     3238.958468     89.315183     4967.729589     309.255659     8206.688057
2684.120000     3260.264250     91.174929     4894.250093     311.553756     8154.514343
2720.710000     3274.159769     92.405343     4846.842578     313.068038     8121.002347
2728.340000     3277.078637     92.665578     4836.935307     313.387698     8114.013943
2792.630000     3301.971090     94.910259     4753.155416     316.136293     8055.126505
2840.490000     3320.857006     96.644035     4690.427234     318.248951     8011.284240
2857.100000     3327.484213     97.258814     4668.583551     318.995977     7996.067764
2924.200000     3354.649099     99.814020     4579.943599     322.089435     7934.592698
2932.740000     3358.152530     100.147735     4568.615538     322.492119     7926.768069
3001.610000     3386.798286     102.912795     4476.864333     325.817239     7863.662619
3015.720000     3392.755223     103.496052     4457.977429     326.516096     7850.732652
3019.300000     3394.271477     103.644971     4453.180519     326.694391     7847.451996
3042.000000     3403.931876     104.598167     4422.717674     327.834299     7826.649550
3065.540000     3414.034952     105.603237     4391.041411     329.033795     7805.076363
3092.100000     3425.540105     106.758095     4355.194212     330.409012     7780.734316
3198.580000     3472.835055     111.623420     4210.298139     336.168416     7683.133194
3259.780000     3500.906685     114.603633     4126.119979     339.670315     7627.026664
3277.100000     3508.974361     115.473240     4102.172460     340.688610     7611.146821
3323.100000     3530.673542     117.841800     4038.295271     343.454324     7568.968813
3372.700000     3554.527348     120.496343     3968.957748     346.540795     7523.485096
3454.400000     3594.900747     125.114280     3853.653360     351.878612     7448.554107
3521.200000     3628.966675     129.137544     3758.311204     356.498300     7387.277879
3547.000000     3642.390655     130.755885     3721.217993     358.348889     7363.608648
3653.700000     3699.579638     137.867636     3566.124844     366.432350     7265.704483
3739.500000     3747.651808     144.131150     3439.305864     373.490267     7186.957672
3779.500000     3770.745314     147.237811     3379.494303     376.971202     7150.239617
3790.100000     3776.941024     148.082437     3363.567627     377.915423     7140.508651
3853.100000     3814.445970     153.298903     3268.221685     383.727346     7082.667655
3942.800000     3869.973784     161.363587     3130.321072     392.649951     7000.294857
3947.000000     3872.638429     161.761297     3123.798969     393.088111     6996.437397
4051.800000     3941.141097     172.343080     2959.027373     404.686805     6900.168471
4082.000000     3961.638731     175.649364     2910.782228     408.288647     6872.420959
4132.800000     3996.939621     181.504393     2828.800583     414.643058     6825.740204
4286.300000     4110.516428     201.859750     2574.122091     436.519452     6684.638519
4332.100000     4146.649597     208.876113     2495.873475     443.990974     6642.523071
4380.600000     4186.174844     216.886971     2411.742291     452.482865     6597.917135
4467.200000     4260.290455     232.956911     2257.959492     469.404407     6518.249947
4589.700000     4374.078948     260.798564     2031.431408     498.409640     6405.510356
4818.700000     4624.395245     342.982852     1570.204159     582.264861     6194.599405
4991.000000     4863.028270     485.577879     1172.734157     723.688754     6035.762427
5119.200000     5092.675962     505.012782     824.814001     748.189866     5917.489964
5136.300000     5128.915492     481.986155     772.792561     726.559422     5901.708053
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000007, a0 = 11.509436MeV, a1 = -1.073690, a2 = -0.001064(MeV)^-1



Helium-3:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000007, a0 = 11.509436MeV, a1 = -1.073690, a2 = -0.001064(MeV)^-1



Alphas:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
0.000000     7420.027504     118.596172     15545.281703     480.241258     22965.309207
1332.518000     7851.909829     142.017633     13891.420096     513.396842     21743.329924
2158.640000     8157.098463     160.682260     12827.832388     538.565229     20984.930850
2284.870000     8206.724280     163.896945     12662.263463     542.808029     20868.987743
2505.766000     8295.667523     169.790556     12370.384413     550.523674     20666.051936
2626.080000     8345.282358     173.153361     12210.215170     554.891343     20555.497527
3119.700000     8558.152161     188.217590     11543.591882     574.173233     20101.744043
3124.020000     8560.085065     188.359252     11537.686596     574.352496     20097.771661
3186.020000     8587.966643     190.412721     11452.791451     576.946957     20040.758095
3194.020000     8591.583583     190.680490     11441.817577     577.284714     20033.401161
3269.380000     8625.874924     193.235026     11338.220023     580.500620     19964.094947
3318.700000     8648.535101     194.938989     11270.197958     582.639459     19918.733059
3381.000000     8677.409955     197.128786     11184.018523     585.380904     19861.428477
3393.500000     8683.237628     197.573275     11166.692547     585.936390     19849.930175
3588.100000     8775.475798     204.723577     10895.422852     594.828337     19670.898650
3619.550000     8790.656161     205.921398     10851.303930     596.310058     19641.960091
3670.710000     8815.517413     207.896152     10779.365265     598.748093     19594.882678
3700.000000     8829.845241     209.041640     10738.083222     600.159632     19567.928463
3730.670000     8844.922597     210.252945     10694.780470     601.650163     19539.703067
3736.100000     8847.599975     210.468679     10687.105767     601.915400     19534.705742
3875.000000     8916.920416     216.121619     10489.939621     608.841681     19406.860037
3887.800000     8923.390509     216.655925     10471.686882     609.494013     19395.077391
3895.000000     8927.036124     216.957492     10461.413429     609.862020     19388.449554
3925.800000     8942.681832     218.255878     10417.414497     611.445039     19360.096329
4007.900000     8984.792621     221.784380     10299.719344     615.735554     19284.511964
4020.450000     8991.282507     222.332602     10281.674621     616.400683     19272.957128
4035.000000     8998.824354     222.971183     10260.736251     617.174944     19259.560605
4039.670000     9001.249048     223.176828     10254.011715     617.424170     19255.260764
4078.540000     9021.507417     224.901538     10197.963110     619.512224     19219.470527
4116.000000     9041.161869     226.586056     10143.814670     621.547938     19184.976539
4165.410000     9067.285615     228.842294     10072.190041     624.268961     19139.475656
4191.000000     9080.905700     230.026497     10035.003150     625.694580     19115.908850
4265.130000     9120.714649     233.518964     9926.919693     629.889089     19047.634341
4294.500000     9136.634471     234.928783     9883.947569     631.578169     19020.582041
4300.000000     9139.625148     235.194476     9875.890778     631.896228     19015.515926
4319.000000     9149.979624     236.116443     9848.034834     632.999270     18998.014458
4334.700000     9158.562794     236.883140     9824.989522     633.915793     18983.552317
4341.000000     9162.013925     237.192042     9815.735009     634.284867     18977.748934
4355.700000     9170.082061     237.915606     9794.125418     635.148948     18964.207479
4399.400000     9194.196050     240.089998     9729.753639     637.742011     18923.949689
4407.450000     9198.659345     240.494410     9717.874125     638.223701     18916.533469
4450.000000     9222.362089     242.652357     9654.969743     640.790921     18877.331832
4493.440000     9246.755468     244.891378     9590.551942     643.449170     18837.307410
4535.700000     9270.678116     247.105297     9527.689338     646.072287     18798.367454
4548.800000     9278.132688     247.798873     9508.163378     646.892979     18786.296066
4579.100000     9295.446212     249.416542     9462.928001     648.805163     18758.374213
4760.500000     9401.239641     259.512034     9189.942207     660.678394     18591.181849
4768.000000     9405.694881     259.945277     9178.573269     661.185676     18584.268150
4781.000000     9413.432968     260.699335     9158.851226     662.068172     18572.284194
4800.000000     9424.778420     261.808563     9129.990277     663.365349     18554.768697
4844.200000     9451.338296     264.422321     9062.681589     666.417405     18514.019885
4849.000000     9454.236793     264.709016     9055.357692     666.751789     18509.594485
4859.000000     9460.284314     265.308111     9040.090471     667.450291     18500.374784
4958.000000     9520.819809     271.374709     8888.271183     674.505175     18409.090992
4970.000000     9528.240874     272.127227     8869.784329     675.377999     18398.025203
4985.720000     9537.990230     273.118800     8845.538431     676.527341     18383.528661
5015.100000     9556.296430     274.989784     8800.137728     678.693701     18356.434159
5048.300000     9577.117644     277.132394     8748.697453     681.170896     18325.815097
5090.000000     9603.475216     279.867196     8683.879001     684.327155     18287.354217
5106.000000     9613.649983     280.929682     8658.946290     685.551710     18272.596272
5120.000000     9622.581186     281.865442     8637.101532     686.629443     18259.682718
