This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
8750.500000     855.096962     7.624543     13272.949774     163.054070     14128.046736
9807.900000     908.277733     8.863802     12208.343094     165.999752     13116.620827
9830.900000     909.520044     8.894203     12185.105502     166.069740     13094.625546
9842.900000     910.169768     8.910129     12172.980058     166.106365     13083.149826
9855.900000     910.874849     8.927433     12159.843006     166.146128     13070.717856
9864.000000     911.314809     8.938242     12151.657005     166.170948     13062.971814
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000416, a0 = 23.510256MeV, a1 = -1.042850, a2 = -0.000127(MeV)^-1



Deutrons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
0.000000     1520.988794     15.898490     11993.410326     188.027854     13514.399120
40.840000     1524.513124     15.996020     11951.819337     188.228972     13476.332461
243.420000     1542.286012     16.494059     11745.232265     189.248092     13287.518277
287.810000     1546.246567     16.606464     11699.900123     189.476318     13246.146690
390.130000     1555.468645     16.870216     11595.318251     190.009337     13150.786896
426.190000     1558.750037     16.964749     11558.430688     190.199537     13117.180726
548.310000     1569.986373     17.291193     11433.387821     190.853007     13003.374194
637.460000     1578.311992     17.535822     11341.984451     191.339381     12920.296443
644.820000     1579.004047     17.556263     11334.433827     191.379895     12913.437874
674.960000     1581.845659     17.640363     11303.505818     191.546380     12885.351478
698.310000     1584.055516     17.705956     11279.537136     191.676004     12863.592652
727.720000     1586.849408     17.789123     11249.337634     191.840075     12836.187042
755.800000     1589.527961     17.869108     11220.493097     191.997572     12810.021058
915.330000     1604.953158     18.334523     11056.416845     192.908392     12661.370004
982.710000     1611.576466     18.536890     10987.010895     193.301496     12598.587361
1023.020000     1615.570245     18.659654     10945.458165     193.539124     12561.028410
1051.600000     1618.416250     18.747477     10915.982975     193.708731     12534.399225
1077.200000     1620.975726     18.826700     10889.571120     193.861456     12510.546846
1141.660000     1627.463591     19.028549     10823.024600     194.249415     12450.488192
1144.100000     1627.710400     19.036257     10820.504421     194.264197     12448.214820
1221.510000     1635.587376     19.283388     10740.504735     194.736873     12376.092112
1248.670000     1638.372817     19.371304     10712.414811     194.904441     12350.787628
1285.120000     1642.128960     19.490295     10674.699199     195.130755     12316.828159
1346.300000     1648.480230     19.692641     10611.349060     195.514349     12259.829290
1354.300000     1649.315100     19.719347     10603.061001     195.564858     12252.376101
1367.000000     1650.642545     19.761860     10589.901656     195.645209     12240.544201
1370.520000     1651.010921     19.773669     10586.253895     195.667516     12237.264817
1373.900000     1651.364832     19.785019     10582.751033     195.688950     12234.115865
1403.300000     1654.450939     19.884181     10552.274776     195.876014     12206.725715
1410.200000     1655.177239     19.907568     10545.120210     195.920079     12200.297450
1416.100000     1655.798887     19.927600     10539.001940     195.957806     12194.800827
1427.500000     1657.001629     19.966397     10527.178634     196.030832     12184.180263
1429.580000     1657.221303     19.973489     10525.021176     196.044174     12182.242480
1433.000000     1657.582651     19.985158     10521.473668     196.066124     12179.056319
1485.670000     1663.171648     20.166246     10466.816347     196.406108     12129.987994
1504.900000     1665.223531     20.233012     10446.849637     196.531154     12112.073168
1507.300000     1665.480044     20.241370     10444.357271     196.546795     12109.837315
1511.200000     1665.897080     20.254962     10440.306977     196.572229     12106.204057
1525.910000     1667.472320     20.306361     10425.027872     196.668341     12092.500193
1568.060000     1672.005938     20.454793     10381.227552     196.945363     12053.233491
1581.600000     1673.468597     20.502840     10367.151206     197.034866     12040.619804
1677.640000     1683.932513     20.848855     10267.219050     197.677008     11951.151563
1679.100000     1684.092804     20.854187     10265.698681     197.686870     11949.791485
1682.100000     1684.422283     20.865149     10262.574523     197.707143     11946.996807
1710.510000     1687.550179     20.969417     10232.981132     197.899768     11920.531311
1736.300000     1690.401777     21.064789     10206.104889     198.075630     11896.506666
1745.000000     1691.366360     21.097117     10197.035869     198.135172     11888.402228
1759.500000     1692.976953     21.151174     10181.917920     198.234654     11874.894873
1820.300000     1699.770852     21.380257     10118.486842     198.655145     11818.257694
1827.600000     1700.590999     21.408027     10110.866567     198.705999     11811.457566
1843.000000     1702.324309     21.466800     10094.787823     198.813542     11797.112132
1916.720000     1710.681194     21.751738     10017.759929     199.333316     11728.441122
1981.390000     1718.094345     22.006690     9950.106965     199.796164     11668.201309
2067.500000     1728.086805     22.353630     9859.904852     200.422709     11587.991657
2145.900000     1737.307927     22.677155     9777.657136     201.003615     11514.965062
2147.990000     1737.555379     22.685881     9775.462946     201.019240     11513.018325
2154.700000     1738.350406     22.713934     9768.417871     201.069454     11506.768278
2160.640000     1739.054938     22.738815     9762.180519     201.113969     11501.235457
2239.500000     1748.474460     23.073291     9679.307397     201.710609     11427.781856
2295.330000     1755.218431     23.314862     9620.561670     202.139483     11375.780101
2444.100000     1773.502006     23.978681     9463.711888     203.309431     11237.213894
2518.700000     1782.846100     24.322997     9384.885798     203.911469     11167.731898
2622.700000     1796.074978     24.816376     9274.793310     204.768623     11070.868288
2638.600000     1798.118621     24.893217     9257.940842     204.901546     11056.059464
2740.000000     1811.286499     25.392349     9150.332533     205.761298     10961.619032
2829.000000     1823.040137     25.843793     9055.688367     206.533549     10878.728504
2892.230000     1831.504684     26.172393     8988.334777     207.092549     10819.839462
3029.490000     1850.215645     26.909228     8841.788350     208.336795     10692.003995
3191.510000     1872.916342     27.822764     8668.193768     209.862425     10541.110109
3434.800000     1908.326259     29.291459     8406.202215     212.278157     10314.528474
3580.000000     1930.261756     30.228541     8249.038260     213.797134     10179.300016
3627.500000     1937.574089     30.545634     8197.487767     214.307390     10135.061855
3979.230000     1993.946874     33.071039     7813.532185     218.308137     9807.479059
4164.920000     2025.400883     34.543869     7609.129302     220.593439     9634.530186
4447.230000     2075.692880     36.997091     7295.883492     224.329578     9371.576372
4628.940000     2109.773776     38.730408     7092.539031     226.920863     9202.312808
4746.350000     2132.562238     39.922255     6960.376386     228.681203     9092.938624
4999.950000     2183.998531     42.712000     6672.676752     232.738663     8856.675283
5048.290000     2194.166938     43.280219     6617.469395     233.554943     8811.636332
5619.590000     2324.371455     51.070230     5954.866754     244.445677     8279.238209
6008.110000     2425.302103     57.811092     5491.720387     253.491725     7917.022490
7100.820000     2787.506140     88.050557     4109.733807     291.265907     6897.239947
7619.830000     3022.448295     114.067180     3389.599458     321.524487     6412.047753
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000092, a0 = 14.461379MeV, a1 = -1.064689, a2 = -0.000414(MeV)^-1



Tritons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
0.000000     2570.675705     42.982279     7952.494979     240.702782     10523.170683
475.100000     2669.176831     47.917322     7421.707004     247.985024     10090.883835
970.060000     2782.897609     54.133622     6857.580842     256.825857     9640.478451
1310.540000     2868.899906     59.231003     6461.699343     263.846352     9330.599249
1394.200000     2891.129568     60.607130     6363.320702     265.710820     9254.450270
1660.460000     2965.064979     65.365240     6047.004909     272.067088     9012.069888
1732.600000     2985.986924     66.763763     5960.405479     273.910540     8946.392402
1904.180000     3037.399504     70.301808     5752.769210     278.528140     8790.168715
1932.660000     3046.168419     70.919953     5718.067158     279.328449     8764.235577
1942.480000     3049.208033     71.135240     5706.085567     279.606747     8755.293599
2088.860000     3095.525049     74.481505     5526.467485     283.904608     8621.992534
2203.420000     3133.154184     77.293148     5384.501494     287.477495     8517.655677
2295.100000     3164.197130     79.677491     5269.951245     290.481803     8434.148375
2336.470000     3178.487917     80.795297     5217.975673     291.882562     8396.463590
2358.190000     3186.063297     81.393065     5190.614414     292.629692     8376.677711
2399.020000     3200.441456     82.537711     5139.040777     294.056631     8339.482233
2472.460000     3226.767480     84.668208     5045.807679     296.699921     8272.575160
2583.750000     3267.850159     88.084715     4903.323605     300.906091     8171.173764
2584.600000     3268.169652     88.111732     4902.229584     300.939198     8170.399236
2611.720000     3278.410115     88.981395     4867.276669     302.003659     8145.686784
2627.150000     3284.277291     89.482921     4847.348886     302.616431     8131.626177
2684.120000     3306.201668     91.378282     4773.508031     304.925150     8079.709699
2720.710000     3320.505274     92.633146     4725.858026     306.447698     8046.363301
2728.340000     3323.510336     92.898643     4715.899130     306.769232     8039.409466
2792.630000     3349.144617     95.190045     4631.669212     309.535819     7980.813829
2840.490000     3368.601559     96.961552     4568.587841     311.664608     7937.189400
2857.100000     3375.430851     97.590057     4546.617797     312.417821     7922.048649
2924.200000     3403.433523     100.204282     4457.446607     315.539607     7860.880130
2932.740000     3407.046122     100.545941     4446.048468     315.946302     7853.094591
3001.610000     3436.594298     103.378942     4353.710698     319.307419     7790.304996
3015.720000     3442.741121     103.977016     4334.698757     320.014498     7777.439878
3019.300000     3444.305832     104.129746     4329.869851     320.194929     7774.175683
3042.000000     3454.276148     105.107598     4299.201534     321.348839     7753.477682
3065.540000     3464.705558     106.139163     4267.307375     322.563735     7732.012933
3092.100000     3476.585121     107.325100     4231.208273     323.957452     7707.793394
3198.580000     3525.451205     112.328911     4085.233889     329.804270     7610.685094
3259.780000     3554.480539     115.400092     4000.382513     333.367303     7554.863052
3277.100000     3562.827034     116.297138     3976.236851     334.404526     7539.063886
3323.100000     3585.284249     118.742511     3911.816254     337.224305     7497.100502
3372.700000     3609.985284     121.486791     3841.863505     340.375746     7451.848789
3454.400000     3651.827024     126.270222     3725.474258     345.837691     7377.301281
3521.200000     3687.166857     130.447608     3629.172983     350.577128     7316.339840
3547.000000     3701.101936     132.130610     3591.690554     352.478964     7292.792490
3653.700000     3760.528540     139.545138     3434.865648     360.808846     7195.394188
3739.500000     3810.560968     146.101261     3306.495318     368.112949     7117.056286
3779.500000     3834.623394     149.362396     3245.906129     371.726341     7080.529523
3790.100000     3841.082163     150.250114     3229.767157     372.707779     7070.849320
3853.100000     3880.208434     155.743309     3133.102207     378.761114     7013.310641
3942.800000     3938.232111     164.272840     2993.138004     388.097007     6931.370115
3947.000000     3941.019519     164.694673     2986.513430     388.556836     6927.532950
4051.800000     4012.778102     175.961612     2818.993842     400.778042     6831.771944
4082.000000     4034.289079     179.499676     2769.882280     404.593049     6804.171359
4132.800000     4071.380030     185.786843     2686.358290     411.347603     6757.738320
4286.300000     4191.137349     207.876996     2426.252204     434.855062     6617.389553
4332.100000     4229.385669     215.582551     2346.114384     442.981894     6575.500052
4380.600000     4271.316118     224.443155     2259.817925     452.285471     6531.134043
4467.200000     4350.223738     242.438554     2101.673228     471.056563     6451.896967
4589.700000     4472.197413     274.433104     1867.572163     504.075578     6339.769576
4818.700000     4745.408054     378.213926     1384.607213     608.844818     6130.015267
4991.000000     5016.632541     553.873006     955.426811     782.887358     5972.059352
5119.200000     5299.311266     412.376773     555.137387     645.339004     5854.448653
5136.300000     5347.245038     404.263193     491.510382     632.610812     5838.755420
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000006, a0 = 11.483672MeV, a1 = -1.081874, a2 = -0.000906(MeV)^-1



Helium-3:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000006, a0 = 11.483672MeV, a1 = -1.081874, a2 = -0.000906(MeV)^-1



Alphas:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
0.000000     7499.723044     116.060803     15321.310977     461.910935     22821.034021
1332.518000     7940.577171     139.222344     13662.854172     494.247839     21603.431343
2158.640000     8252.682500     157.748942     12595.123524     518.905417     20847.806024
2284.870000     8303.482863     160.946278     12428.808139     523.071978     20732.291002
2505.766000     8394.568177     166.813099     12135.538933     530.656493     20530.107110
2626.080000     8445.399049     170.163558     11974.564697     534.954282     20419.963746
3119.700000     8663.666346     185.199204     11304.241649     553.966205     19967.907996
3124.020000     8665.649648     185.340808     11298.300905     554.143258     19963.950553
3186.020000     8694.261076     187.393880     11212.890475     556.706369     19907.151551
3194.020000     8697.973091     187.661658     11201.849233     557.040132     19899.822324
3269.380000     8733.170371     190.217008     11097.606983     560.219013     19830.777354
3318.700000     8756.433764     191.922239     11029.152913     562.334243     19785.586677
3381.000000     8786.082590     194.114523     10942.416044     565.046618     19728.498634
3393.500000     8792.067200     194.559636     10924.976615     565.596379     19717.043814
3588.100000     8886.822486     201.725486     10651.868322     574.404252     19538.690807
3619.550000     8902.423192     202.926935     10607.438993     575.873364     19509.862185
3670.710000     8927.976633     204.908320     10534.987142     578.291531     19462.963775
3700.000000     8942.705527     206.058024     10493.406607     579.692069     19436.112134
3730.670000     8958.206642     207.274085     10449.787577     581.171385     19407.994219
3736.100000     8960.959454     207.490697     10442.056477     581.434670     19403.015932
3875.000000     9032.252565     213.170147     10243.405426     588.314633     19275.657991
3887.800000     9038.908727     213.707308     10225.011645     588.963069     19263.920372
3895.000000     9042.659332     214.010511     10214.658536     589.328913     19257.317868
3925.800000     9058.756837     215.316168     10170.316223     590.902922     19229.073060
4007.900000     9102.093548     218.866242     10051.684516     595.171424     19153.778064
4020.450000     9108.773662     219.418054     10033.493847     595.833458     19142.267509
4035.000000     9116.537010     220.060899     10012.385331     596.604222     19128.922341
4039.670000     9119.033017     220.267936     10005.605969     596.852347     19124.638986
4078.540000     9139.889121     222.004677     9949.096919     598.931648     19088.986040
4116.000000     9160.126783     223.701566     9894.497696     600.959644     19054.624479
4165.410000     9187.030772     225.975338     9822.267673     603.671614     19009.298445
4191.000000     9201.059966     227.169188     9784.762307     605.093069     18985.822273
4265.130000     9242.073867     230.691894     9675.736753     609.277653     18917.810620
4294.500000     9258.479437     232.114681     9632.383150     610.963723     18890.862587
4300.000000     9261.561615     232.382866     9624.254390     611.281278     18885.816006
4319.000000     9272.233505     233.313606     9596.148533     612.382732     18868.382037
4334.700000     9281.080511     234.087741     9572.895182     613.298120     18853.975694
4341.000000     9284.637911     234.399677     9563.556796     613.666785     18848.194707
4355.700000     9292.954902     235.130431     9541.750621     614.530015     18834.705523
4399.400000     9317.816156     237.327130     9476.787071     617.121427     18794.603227
4407.450000     9322.418340     237.735808     9464.797328     617.602961     18787.215668
4450.000000     9346.861715     239.917137     9401.303899     620.170139     18748.165614
4493.440000     9372.022699     242.181528     9336.273404     622.829762     18708.296103
4535.700000     9396.703511     244.421650     9272.803490     625.455655     18669.507001
4548.800000     9404.395432     245.123663     9253.086974     626.277508     18657.482406
4579.100000     9422.262234     246.761438     9207.406605     628.192936     18629.668839
4760.500000     9531.499229     256.996041     8931.627157     640.103449     18463.126386
4768.000000     9536.101902     257.435784     8920.137717     640.612989     18456.239618
4781.000000     9544.096531     258.201261     8900.205823     641.499543     18444.302354
4800.000000     9555.819210     259.327530     8871.035915     642.802989     18426.855124
4844.200000     9583.267276     261.982592     8802.997967     645.871225     18386.265242
4849.000000     9586.263137     262.273915     8795.593975     646.207503     18381.857113
4859.000000     9592.514079     262.882746     8780.159317     646.910042     18372.673396
4958.000000     9655.106706     269.052759     8626.639609     654.011657     18281.746315
4970.000000     9662.782599     269.818721     8607.941221     654.891023     18270.723820
4985.720000     9672.867625     270.828218     8583.416389     656.049234     18256.284014
5015.100000     9691.806848     272.733670     8537.488757     658.233110     18229.295605
5048.300000     9713.352439     274.916799     8485.444082     660.731615     18198.796521
5090.000000     9740.633767     277.704950     8419.852705     663.917019     18160.486472
5106.000000     9751.167171     278.788658     8394.619269     665.153485     18145.786441
5120.000000     9760.414124     279.743339     8372.509455     666.241982     18132.923578
