This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
4958.000000     9747.132519     269.908161     8472.688650     647.083100     18219.821169
4970.000000     9754.977950     270.689806     8453.840239     647.975207     18208.818189
4985.720000     9765.286314     271.720113     8429.117640     649.150371     18194.403954
5015.100000     9784.646785     273.665285     8382.816574     651.366740     18167.463359
5048.300000     9806.674516     275.894629     8330.343827     653.903272     18137.018342
5090.000000     9834.570846     278.742910     8264.205410     657.138483     18098.776257
5106.000000     9845.343066     279.850326     8238.759251     658.394686     18084.102318
5120.000000     9854.800298     280.826049     8216.461996     659.500744     18071.262294
5133.000000     9863.608540     281.737765     8195.730600     660.533609     18059.339141
5148.700000     9874.280460     282.846213     8170.658828     661.788527     18044.939287
5174.000000     9891.557427     284.649647     8130.176186     663.828354     18021.733613
5205.000000     9912.862137     286.888857     8080.436269     666.357828     17993.298406
5244.000000     9939.879579     289.753128     8017.643338     669.588226     17957.522917
5317.800000     9991.674431     295.322439     7898.143593     675.853275     17889.818025
5348.900000     10013.769612     297.730060     7847.514317     678.555225     17861.283929
5379.100000     10035.380942     300.103646     7798.193132     681.215267     17833.574074
5410.000000     10057.654201     302.569481     7747.566194     683.974853     17805.220395
5448.700000     10085.783266     305.712296     7683.923997     687.486503     17769.707263
5529.900000     10145.668295     312.511794     7549.517556     695.063244     17695.185851
5662.900000     10246.396282     324.292969     7326.704671     708.127196     17573.100953
5780.500000     10338.353109     335.442038     7126.773817     720.420348     17465.126926
5785.100000     10342.007750     335.893171     7118.895213     720.916417     17460.902963
5799.300000     10353.317546     337.293231     7094.545992     722.455276     17447.863538
5824.000000     10373.092079     339.755650     7052.089361     725.159437     17425.181440
6460.900000     10934.140677     418.231242     5905.787449     809.986828     16839.928126
6810.400000     11294.255582     479.241096     5224.178610     874.536835     16518.434192
6836.700000     11323.247893     484.595720     5170.983566     880.157107     16494.231459
7431.500000     12073.499589     654.037188     3872.959317     1055.321711     15946.458906
8043.900000     13159.488716     1099.010759     2222.116337     1502.360635     15381.605053
8520.500000     14586.992189     962.586383     354.335684     1277.981786     14941.327872
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000004, a0 = 24.508958MeV, a1 = -1.056310, a2 = -0.000924(MeV)^-1



