This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
3093.400000     654.958295     4.144647     10043.480919     123.512437     10698.439214
3101.300000     655.160398     4.147788     10049.503001     123.758731     10704.663399
3127.900000     655.841939     4.158392     10069.865825     124.595140     10725.707764
3225.400000     658.353888     4.197622     10145.662158     127.758057     10804.016046
3248.000000     658.939267     4.206797     10163.497605     128.513861     10822.436872
3263.600000     659.344024     4.213149     10175.868605     129.040724     10835.212629
3291.000000     660.056310     4.224341     10197.716734     129.976495     10857.773044
3292.600000     660.097957     4.224996     10198.997283     130.031553     10859.095240
3297.430000     660.223716     4.226974     10202.866134     130.198037     10863.089850
3307.600000     660.488691     4.231144     10211.028087     130.549965     10871.516778
3309.700000     660.543436     4.232006     10212.716112     130.622868     10873.259548
3406.400000     663.075507     4.271989     10291.453342     134.069434     10954.528849
3418.300000     663.388631     4.276950     10301.281825     134.506067     10964.670456
3425.900000     663.588785     4.280123     10307.575112     134.786405     10971.163897
3429.900000     663.694184     4.281795     10310.892485     134.934419     10974.586669
3461.900000     664.538747     4.295203     10337.559497     136.130262     11002.098245
3464.900000     664.618050     4.296463     10340.071282     136.243454     11004.689333
3476.100000     664.914305     4.301174     10349.466564     136.667699     11014.380868
3537.400000     666.541097     4.327098     10401.397616     139.037142     11067.938714
3540.100000     666.612958     4.328245     10403.705010     139.143392     11070.317968
3541.100000     666.639578     4.328671     10404.560034     139.182785     11071.199612
3565.300000     667.284511     4.338978     10425.323643     140.142948     11092.608154
3570.100000     667.412600     4.341026     10429.458575     140.334970     11096.871175
3575.000000     667.543415     4.343120     10433.685332     140.531537     11101.228747
3580.900000     667.701005     4.345642     10438.782330     140.768952     11106.483335
3583.500000     667.770478     4.346754     10441.031121     140.873831     11108.801599
3607.000000     668.399153     4.356828     10461.430886     141.828926     11129.830038
3649.000000     669.526097     4.374922     10498.227021     143.568659     11167.753119
3657.900000     669.765457     4.378771     10506.080589     143.942836     11175.846046
3681.000000     670.387624     4.388786     10526.557752     144.923232     11196.945376
3719.000000     671.413963     4.405339     10560.539867     146.565600     11231.953830
3740.100000     671.985395     4.414572     10579.570870     147.493864     11251.556265
3775.000000     672.932989     4.429910     10611.307382     149.055597     11284.240371
3786.300000     673.240454     4.434894     10621.653146     149.568455     11294.893601
3867.200000     675.451047     4.470831     10696.748721     153.347396     11372.199767
3888.800000     676.044060     4.480502     10717.111152     154.389427     11393.155212
3892.000000     676.132015     4.481938     10720.139249     154.545030     11396.271264
3895.100000     676.217245     4.483329     10723.075550     154.696076     11399.292795
3902.100000     676.409792     4.486474     10729.716188     155.038257     11406.125979
3960.100000     678.009983     4.512659     10785.294932     157.934066     11463.304915
3978.400000     678.516658     4.520971     10803.040768     158.870850     11481.557427
4017.100000     679.590993     4.538626     10840.908702     160.889934     11520.499694
4039.200000     680.206238     4.548756     10862.744219     162.066775     11542.950457
4055.000000     680.646873     4.556020     10878.450642     162.919054     11559.097516
4110.500000     682.199833     4.581679     10934.266639     165.987483     11616.466472
4117.000000     682.382238     4.584698     10940.870486     166.354677     11623.252724
4125.300000     682.615317     4.588559     10949.323796     166.826004     11631.939113
4130.440000     682.759748     4.590952     10954.570436     167.119274     11637.330184
4133.200000     682.837332     4.592238     10957.391404     167.277190     11640.228736
4145.200000     683.174883     4.597836     10969.686735     167.967391     11652.861618
4147.800000     683.248069     4.599050     10972.357233     168.117713     11655.605302
4156.240000     683.485766     4.602995     10981.042145     168.607609     11664.527910
4182.000000     684.212411     4.615067     11007.702880     170.121324     11691.915291
4189.000000     684.410172     4.618356     11014.987923     170.537549     11699.398096
4222.100000     685.347066     4.633959     11049.672625     172.534736     11735.019691
4286.900000     687.189698     4.664742     11118.736453     176.589368     11805.926151
4289.200000     687.255307     4.665840     11121.216753     176.736948     11808.472061
4358.000000     689.224488     4.698884     11196.359938     181.274352     11885.584426
4361.900000     689.336498     4.700768     11200.675629     181.538906     11890.012127
4381.000000     689.885656     4.710012     11221.900487     182.846378     11911.786144
4403.000000     690.519430     4.720695     11246.533406     184.377195     11937.052836
4416.000000     690.894555     4.727025     11261.183876     185.294559     11952.078432
4420.400000     691.021626     4.729171     11266.158592     185.607241     11957.180218
4432.900000     691.382912     4.735274     11280.336072     186.501662     11971.718985
4457.100000     692.083586     4.747125     11307.973979     188.259466     12000.057565
4498.500000     693.286013     4.767506     11355.849823     191.349607     12049.135836
4498.800000     693.294743     4.767654     11356.199538     191.372393     12049.494282
4501.200000     693.364597     4.768840     11358.998718     191.554890     12052.363315
4507.100000     693.536389     4.771757     11365.891110     192.005108     12059.427499
4511.500000     693.664568     4.773934     11371.041485     192.342333     12064.706053
4517.000000     693.824868     4.776658     11377.491868     192.765643     12071.316735
4531.200000     694.239122     4.783701     11394.209792     193.867795     12088.448914
4533.000000     694.291674     4.784595     11396.335616     194.008465     12090.627290
4577.500000     695.593744     4.806778     11449.374806     197.556885     12144.968550
4593.200000     696.054454     4.814642     11468.313579     198.842219     12164.368033
4598.000000     696.195446     4.817050     11474.127761     199.238776     12170.323207
4637.000000     697.343426     4.836688     11521.791731     202.524939     12219.135156
4644.200000     697.555832     4.840327     11530.675010     203.144422     12228.230841
4647.200000     697.644377     4.841845     11534.384197     203.403746     12232.028575
4753.100000     700.786531     4.895891     11668.373769     213.040793     12369.160300
4789.200000     701.865032     4.914530     11715.470588     216.557469     12417.335620
4796.200000     702.074598     4.918157     11724.690658     217.254110     12426.765255
4805.700000     702.359236     4.923086     11737.249980     218.207432     12439.609216
4810.200000     702.494156     4.925423     11743.217900     218.662209     12445.712056
4839.200000     703.365061     4.940528     11781.971427     221.643599     12485.336487
4869.700000     704.283669     4.956491     11823.289921     224.877218     12527.573590
4919.900000     705.801573     4.982941     11892.595600     230.432552     12598.397173
4955.400000     706.879498     5.001779     11942.623420     234.548647     12649.502918
5016.200000     708.734374     5.034300     12030.369191     241.992918     12739.103565
5053.200000     709.868602     5.054252     12085.108604     246.788588     12794.977206
5073.200000     710.483423     5.065088     12115.139747     249.471100     12825.623170
5101.200000     711.346212     5.080319     12157.722690     253.339273     12869.068902
5140.200000     712.551942     5.101653     12218.121185     258.959714     12930.673128
5162.200000     713.234155     5.113749     12252.771243     262.257441     12966.005398
5226.200000     715.227266     5.149192     12356.078187     272.422846     13071.305453
5253.000000     716.065658     5.164148     12400.503298     276.955118     13116.568956
5274.200000     716.730453     5.176026     12436.158373     280.666031     13152.888826
5292.000000     717.289717     5.186032     12466.456038     283.872217     13183.745755
5304.000000     717.667311     5.192795     12487.071918     286.082266     13204.739229
5312.200000     717.925594     5.197424     12501.249316     287.615693     13219.174910
5319.500000     718.155708     5.201551     12513.932891     288.997058     13232.088599
5335.600000     718.663813     5.210670     12542.116754     292.099191     13260.780567
5359.300000     719.413263     5.224138     12584.144525     296.810653     13303.557788
5366.200000     719.631792     5.228070     12596.504186     298.216160     13316.135979
5401.000000     720.736251     5.247968     12659.719823     305.551439     13380.456074
5413.900000     721.146645     5.255374     12683.537350     308.380567     13404.683996
5543.300000     725.293000     5.330574     12935.164618     340.694618     13660.457617
5566.000000     726.025990     5.343938     12981.936232     347.241170     13707.962222
5572.200000     726.226484     5.347597     12994.861271     349.083247     13721.087755
5579.300000     726.456237     5.351793     13009.743692     351.222430     13736.199929
5592.300000     726.877341     5.359487     13037.221785     355.224097     13764.099127
5601.900000     727.188669     5.365181     13057.706961     358.252234     13784.895629
5735.300000     731.546533     5.445278     13361.463311     408.284297     14093.009844
5797.300000     733.592293     5.483139     13516.906706     438.395776     14250.498999
5804.300000     733.824086     5.487440     13535.130055     442.169917     14268.954141
5828.300000     734.620078     5.502224     13598.741413     455.792823     14333.361491
5833.000000     734.776191     5.505127     13611.411108     458.593467     14346.187299
5878.000000     736.274730     5.533038     13736.519197     487.981177     14472.793927
6093.300000     743.542123     5.669675     14471.202253     797.424456     15214.744376
6285.600000     750.173296     5.796211     15735.554796     813.742820     16485.728092
6375.300000     753.312958     5.856745     15854.316330     577.252324     16607.629289
6496.400000     757.599676     5.940044     15733.259132     166.666697     16490.858808
7075.600000     778.900464     6.365199     15153.505542     167.982846     15932.406006
7400.000000     791.443118     6.624417     14828.211037     168.764561     15619.654155
7472.700000     794.317894     6.684768     14755.249352     168.944445     15549.567246
7513.300000     795.933793     6.718846     14714.493178     169.045675     15510.426970
7529.900000     796.596655     6.732857     14697.827234     169.087225     15494.423889
7605.600000     799.635600     6.797334     14621.811013     169.277901     15421.446613
8564.940000     840.598507     7.705583     13656.097929     171.878200     14496.696436
8629.000000     843.507337     7.772896     13591.444102     172.065031     14434.951439
8639.180000     843.971727     7.783678     13581.167654     172.094886     14425.139381
8693.600000     846.464279     7.841712     13526.222297     172.255256     14372.686575
8700.800000     846.795326     7.849441     13518.951551     172.276572     14365.746876
8718.600000     847.615029     7.868599     13500.975402     172.329368     14348.590431
8719.100000     847.638081     7.869138     13500.470428     172.330853     14348.108509
8719.300000     847.647302     7.869354     13500.268438     172.331447     14347.915740
8727.700000     848.034798     7.878422     13491.784659     172.356414     14339.819456
8731.900000     848.228699     7.882962     13487.542620     172.368910     14335.771319
8734.500000     848.348784     7.885774     13484.916546     172.376649     14333.265330
8738.600000     848.538229     7.890213     13480.775351     172.388859     14329.313580
8743.300000     848.755517     7.895306     13476.028012     172.402865     14324.783529
8743.700000     848.774016     7.895739     13475.623977     172.404058     14324.397993
8746.500000     848.903532     7.898776     13472.795709     172.412407     14321.699240
8747.500000     848.949798     7.899861     13471.785602     172.415390     14320.735400
8750.500000     849.088633     7.903117     13468.755248     172.424341     14317.843882
9807.900000     901.532696     9.196526     12397.219761     175.855235     13298.752457
9830.900000     902.757332     9.228267     12373.829786     175.936562     13276.587118
9842.900000     903.397805     9.244896     12361.624809     175.979118     13265.022613
9855.900000     904.092838     9.262964     12348.401576     176.025317     13252.494414
9864.000000     904.526525     9.274249     12340.161865     176.054153     13244.688390
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000597, a0 = 23.546136MeV, a1 = -1.027337, a2 = -0.000416(MeV)^-1



Deutrons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
0.000000     1503.329280     16.699029     12269.361623     203.489955     13772.690903
40.840000     1506.776475     16.801825     12227.443095     203.721489     13734.219570
243.420000     1524.157663     17.326731     12019.231843     204.893968     13543.389506
287.810000     1528.030310     17.445192     11973.543960     205.156361     13501.574269
390.130000     1537.046814     17.723147     11868.142372     205.768929     13405.189186
426.190000     1540.254760     17.822767     11830.966026     205.987431     13371.220787
548.310000     1551.238408     18.166762     11704.945646     206.737796     13256.184054
637.460000     1559.375601     18.424529     11612.829200     207.295951     13172.204801
644.820000     1560.051947     18.446066     11605.219729     207.342430     13165.271676
674.960000     1562.828986     18.534679     11574.050771     207.533412     13136.879757
698.310000     1564.988542     18.603791     11549.895464     207.682083     13114.884006
727.720000     1567.718737     18.691417     11519.460958     207.870236     13087.179695
755.800000     1570.336114     18.775689     11490.392103     208.050819     13060.728216
915.330000     1585.406932     19.266019     11325.042655     209.094551     12910.449588
982.710000     1591.876985     19.479202     11255.099636     209.544710     12846.976621
1023.020000     1595.778034     19.608521     11213.225821     209.816735     12809.003855
1051.600000     1598.557813     19.701031     11183.523083     210.010851     12782.080895
1077.200000     1601.057625     19.784480     11156.907481     210.185617     12757.965106
1141.660000     1607.393809     19.997090     11089.848259     210.629436     12697.242068
1144.100000     1607.634835     20.005208     11087.308682     210.646343     12694.943516
1221.510000     1615.326766     20.265496     11006.693971     211.186825     12622.020737
1248.670000     1618.046545     20.358089     10978.388439     211.378366     12596.434985
1285.120000     1621.713956     20.483405     10940.383626     211.637005     12562.097582
1346.300000     1627.914698     20.696498     10876.548485     212.075246     12504.463183
1354.300000     1628.729735     20.724621     10868.197046     212.132938     12496.926781
1367.000000     1630.025624     20.769390     10854.937104     212.224708     12484.962728
1370.520000     1630.385238     20.781826     10851.261465     212.250184     12481.646704
1373.900000     1630.730730     20.793778     10847.731836     212.274664     12478.462565
1403.300000     1633.743333     20.898198     10817.022823     212.488274     12450.766157
1410.200000     1634.452314     20.922825     10809.813650     212.538586     12444.265964
1416.100000     1635.059131     20.943919     10803.648693     212.581660     12438.707824
1427.500000     1636.233162     20.984773     10791.735192     212.665030     12427.968354
1429.580000     1636.447590     20.992240     10789.561280     212.680262     12426.008871
1433.000000     1636.800306     21.004527     10785.986719     212.705320     12422.787026
1485.670000     1642.255544     21.195205     10730.912998     213.093368     12373.168542
1504.900000     1644.258199     21.265504     10710.794372     213.236057     12355.052571
1507.300000     1644.508553     21.274304     10708.283051     213.253904     12352.791604
1511.200000     1644.915574     21.288615     10704.201956     213.282923     12349.117530
1525.910000     1646.452961     21.342732     10688.806700     213.392579     12335.259661
1568.060000     1650.877419     21.499009     10644.673767     213.708575     12295.551186
1581.600000     1652.304792     21.549595     10630.490641     213.810650     12282.795433
1677.640000     1662.515295     21.913864     10529.802050     214.542717     12192.317346
1679.100000     1662.671691     21.919476     10528.270196     214.553956     12190.941887
1682.100000     1662.993162     21.931016     10525.122438     214.577060     12188.115600
1710.510000     1666.044950     22.040776     10495.305645     214.796557     12161.350595
1736.300000     1668.827028     22.141168     10468.226742     214.996915     12137.053770
1745.000000     1669.768067     22.175197     10459.089386     215.064742     12128.857453
1759.500000     1671.339314     22.232097     10443.857581     215.178057     12115.196895
1820.300000     1677.966791     22.473218     10379.949570     215.656891     12057.916361
1827.600000     1678.766798     22.502446     10372.272086     215.714787     12051.038884
1843.000000     1680.457510     22.564304     10356.072691     215.837212     12036.530201
1916.720000     1688.608342     22.864179     10278.467982     216.428719     11967.076324
1981.390000     1695.837776     23.132471     10210.310068     216.955176     11906.147845
2067.500000     1705.581202     23.497525     10119.437219     217.667427     11825.018421
2145.900000     1714.571084     23.837898     10036.580527     218.327385     11751.151611
2147.990000     1714.812311     23.847078     10034.370127     218.345131     11749.182438
2154.700000     1715.587334     23.876591     10027.273015     218.402159     11742.860349
2160.640000     1716.274129     23.902764     10020.989607     218.452712     11737.263736
2239.500000     1725.455740     24.254608     9937.506021     219.130060     11662.961761
2295.330000     1732.028486     24.508694     9878.329236     219.616692     11610.357722
2444.100000     1749.844081     25.206780     9720.335712     220.943119     11470.179794
2518.700000     1758.946864     25.568796     9640.938968     221.625064     11399.885832
2622.700000     1771.831604     26.087449     9530.054387     222.595265     11301.885991
2638.600000     1773.821820     26.168217     9513.081192     222.745644     11286.903013
2740.000000     1786.643753     26.692790     9404.705406     223.717810     11191.349158
2829.000000     1798.086100     27.167146     9309.391269     224.590316     11107.477369
2892.230000     1806.324995     27.512365     9241.563900     225.221464     11047.888895
3029.490000     1824.532735     28.286281     9093.995718     226.625029     10918.528454
3191.510000     1846.614655     29.245424     8919.207956     228.343628     10765.822611
3434.800000     1881.040957     30.786565     8655.454397     231.059594     10536.495354
3580.000000     1902.355656     31.769284     8497.258074     232.764038     10399.613730
3627.500000     1909.459060     32.101715     8445.373296     233.336026     10354.832356
3979.230000     1964.187156     34.747295     8059.002162     237.810921     10023.189318
4164.920000     1994.696683     36.288538     7853.372587     240.359278     9848.069269
4447.230000     2043.437192     38.852852     7538.339303     244.513419     9581.776495
4628.940000     2076.436882     40.662434     7333.901836     247.385916     9410.338719
4746.350000     2098.488551     41.905620     7201.060387     249.333259     9299.548938
4999.950000     2148.219822     44.811931     6911.978521     253.809416     9060.198343
5048.290000     2158.044110     45.403261     6856.522107     254.707864     9014.566217
5619.590000     2283.624825     53.487652     6191.413516     266.629382     8475.038341
6008.110000     2380.673243     60.447819     5727.167727     276.440061     8107.840970
7100.820000     2726.361339     91.222951     4347.034917     316.520834     7073.396256
7619.830000     2947.857423     117.050279     3633.000473     347.583373     6580.857896
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000127, a0 = 14.515238MeV, a1 = -1.042852, a2 = -0.000823(MeV)^-1



Tritons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
0.000000     2523.339915     45.303923     8272.556207     264.935597     10795.896121
475.100000     2618.043808     50.444137     7739.204590     272.972685     10357.248398
970.060000     2727.104935     56.891623     7172.968423     282.657843     9900.073358
1310.540000     2809.371966     62.154987     6776.075680     290.292587     9585.447647
1394.200000     2830.604820     63.572181     6677.515906     292.311815     9508.120726
1660.460000     2901.127774     68.459750     6360.831960     299.169233     9261.959733
1732.600000     2921.056118     69.892576     6274.193358     301.150365     9195.249476
1904.180000     2969.972582     73.509673     6066.581977     306.097663     9036.554559
1932.660000     2978.307855     74.140482     6031.901324     306.952906     9010.209179
1942.480000     2981.196607     74.360099     6019.928316     307.250153     9001.124922
2088.860000     3025.179410     77.768272     5840.515195     311.830601     8865.694605
2203.420000     3060.862050     80.624019     5698.818179     315.623995     8759.680229
2295.100000     3090.264263     83.040029     5584.559019     318.803551     8674.823281
2336.470000     3103.788861     84.170853     5532.738505     320.282835     8636.527366
2358.190000     3110.955272     84.775101     5505.464830     321.071018     8616.420102
2399.020000     3124.551772     85.931214     5454.067710     322.574756     8578.619482
2472.460000     3149.427902     88.079747     5361.192765     325.354726     8510.620667
2583.750000     3188.198486     91.516108     5219.358230     329.763374     8407.556716
2584.600000     3188.499757     91.543237     5218.269695     329.798001     8406.769452
2611.720000     3198.154169     92.416133     5183.496165     330.910732     8381.650334
2627.150000     3203.683816     92.919190     5163.674272     331.550751     8367.358088
2684.120000     3224.335461     94.818119     5090.249225     333.958585     8314.584686
2720.710000     3237.798863     96.073409     5042.887652     335.543422     8280.686515
2728.340000     3240.626403     96.338797     5032.991079     335.877798     8273.617483
2792.630000     3264.732037     98.626365     4949.317246     338.750350     8214.049283
2840.490000     3283.011336     100.391331     4886.687272     340.955142     8169.698609
2857.100000     3289.423672     101.016761     4864.881690     341.734090     8154.305362
2924.200000     3315.696722     103.613933     4776.417742     344.956072     8092.114464
2932.740000     3319.083822     103.952852     4765.114707     345.375051     8084.198529
3001.610000     3346.766941     106.758565     4673.588160     348.830874     8020.355101
3015.720000     3352.521100     107.349830     4654.752472     349.556324     8007.273572
3019.300000     3353.985595     107.500762     4649.968846     349.741356     8003.954442
3042.000000     3363.314844     108.466535     4619.593006     350.923858     7982.907850
3065.540000     3373.069020     109.484289     4588.012120     352.167295     7961.081140
3092.100000     3384.173611     110.652986     4552.279011     353.591777     7936.452622
3198.580000     3429.784871     115.567894     4407.913622     359.544502     7837.698493
3259.780000     3456.828123     118.571427     4324.097821     363.153602     7780.925945
3277.100000     3464.596134     119.446817     4300.261035     364.201589     7764.857169
3323.100000     3485.480027     121.828766     4236.696388     367.044564     7722.176415
3372.700000     3508.421669     124.494172     4167.727364     370.211381     7676.149033
3454.400000     3547.212063     129.120438     4053.106869     375.673387     7600.318933
3521.200000     3579.902693     133.139841     3958.401507     380.385281     7538.304200
3547.000000     3592.774456     134.753669     3921.574462     382.268790     7514.348918
3653.700000     3647.543355     141.825101     3767.713476     390.468737     7415.256831
3739.500000     3693.492894     148.024888     3642.056072     397.591432     7335.548967
3779.500000     3715.536626     151.089915     3582.844444     401.091407     7298.381070
3790.100000     3721.447277     151.922057     3567.083426     402.039307     7288.530703
3853.100000     3757.194982     157.050235     3472.783392     407.859744     7229.978373
3942.800000     3810.017413     164.939817     3336.570334     416.747357     7146.587747
3947.000000     3812.549002     165.327655     3330.133482     417.182275     7142.682484
4051.800000     3877.524274     175.603005     3167.692180     428.642082     7045.216454
4082.000000     3896.924945     178.795893     3120.197486     432.179617     7017.122432
4132.800000     3930.289528     184.428925     3039.567697     438.395496     6969.857225
4286.300000     4037.201494     203.792877     2789.775824     459.540676     6826.977318
4332.100000     4071.063463     210.384674     2713.264221     466.668153     6784.327683
4380.600000     4108.013547     217.856203     2631.140681     474.707869     6739.154228
4467.200000     4177.026099     232.660734     2481.442825     490.525895     6658.468924
4589.700000     4282.201224     257.684792     2262.077300     516.964593     6544.278524
4818.700000     4509.359837     326.023001     1821.261146     587.672591     6330.620983
4991.000000     4718.147480     421.570341     1451.539241     683.902120     6169.686720
5119.200000     4907.507272     574.624160     1142.328687     834.595752     6049.835959
5136.300000     4935.937775     594.456690     1097.904575     854.337673     6033.842350
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000009, a0 = 11.550318MeV, a1 = -1.054433, a2 = -0.001446(MeV)^-1



Helium-3:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000009, a0 = 11.550318MeV, a1 = -1.054433, a2 = -0.001446(MeV)^-1



Alphas:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
0.000000     7384.812029     129.885339     15884.396752     535.356181     23269.208781
1332.518000     7809.664182     155.329423     14227.203657     572.118165     22036.867839
2158.640000     8109.306867     175.533850     13162.570249     599.883649     21271.877116
2284.870000     8157.981292     179.007047     12996.933589     604.552023     21154.914881
2505.766000     8245.182772     185.369383     12705.005046     613.032405     20950.187819
2626.080000     8293.805113     188.996586     12544.848421     617.827691     20838.653534
3119.700000     8502.239262     205.217555     11878.608595     638.951138     20380.847857
3124.020000     8504.130526     205.369877     11872.709254     639.147164     20376.839780
3186.020000     8531.408654     207.577416     11787.904835     641.983502     20319.313489
3194.020000     8534.946925     207.865211     11776.943411     642.352645     20311.890336
3269.380000     8568.487960     210.610066     11673.471690     645.866203     20241.959651
3318.700000     8590.647868     212.440232     11605.540528     648.201816     20196.188397
3381.000000     8618.880056     214.791335     11519.485889     651.194078     20138.365945
3393.500000     8624.577311     215.268445     11502.186322     651.800195     20126.763633
3588.100000     8714.718925     222.937853     11231.389462     661.493790     19946.108388
3619.550000     8729.548323     224.221588     11187.358293     663.107473     19916.906616
3670.710000     8753.831114     226.337322     11115.569441     665.761626     19869.400555
3700.000000     8767.823479     227.564210     11074.377184     667.297712     19842.200663
3730.670000     8782.546163     228.861291     11031.171644     668.919300     19813.717807
3736.100000     8785.160381     229.092268     11023.514497     669.207809     19808.674878
3875.000000     8852.826541     235.141118     10826.833769     676.736463     19679.660309
3887.800000     8859.140344     235.712492     10808.629383     677.444998     19667.769727
3895.000000     8862.697754     236.034953     10798.383404     677.844670     19661.081158
3925.800000     8877.963736     237.423075     10754.504268     679.563567     19632.468004
4007.900000     8919.042924     241.193609     10637.146776     684.219635     19556.189700
4020.450000     8925.372574     241.779194     10619.156074     684.941076     19544.528648
4035.000000     8932.727790     242.461214     10598.281147     685.780768     19531.008937
4039.670000     8935.092386     242.680830     10591.577161     686.051027     19526.669547
4078.540000     8954.846783     244.522343     10535.703148     688.314771     19490.549931
4116.000000     8974.009115     246.320317     10481.729062     690.520856     19455.738177
4165.410000     8999.473878     248.727549     10410.343775     693.468189     19409.817653
4191.000000     9012.748166     249.990556     10373.285118     695.011730     19386.033284
4265.130000     9051.537567     253.713640     10265.590089     699.550599     19317.127656
4294.500000     9067.045943     255.215790     10222.779003     701.377251     19289.824947
4300.000000     9069.959087     255.498834     10214.752829     701.721145     19284.711916
4319.000000     9080.044537     256.480891     10187.003782     702.913610     19267.048320
4334.700000     9088.404010     257.297415     10164.048134     703.904229     19252.452144
4341.000000     9091.765019     257.626354     10154.829941     704.303088     19246.594960
4355.700000     9099.622068     258.396773     10133.305865     705.236784     19232.927933
4399.400000     9123.101818     260.711265     10069.194717     708.037760     19192.296535
4407.450000     9127.447168     261.141617     10057.364274     708.557907     19184.811442
4450.000000     9150.520647     263.437368     9994.724857     711.329214     19145.245504
4493.440000     9174.261273     265.818267     9930.587437     714.197232     19104.848710
4535.700000     9197.538638     268.171366     9868.007421     717.025787     19065.546059
4548.800000     9204.791087     268.908316     9848.571066     717.910438     19053.362152
4579.100000     9221.633241     270.626729     9803.546645     719.971050     19025.179886
4760.500000     9324.486688     281.337496     9531.937078     732.747328     18856.423766
4768.000000     9328.815825     281.796621     9520.629414     733.292475     18849.445239
4781.000000     9336.334443     282.595624     9501.014438     734.240703     18837.348881
4800.000000     9347.357082     283.770729     9472.311946     735.634173     18819.669028
4844.200000     9373.156421     286.538595     9405.381102     738.911265     18778.537524
4849.000000     9375.971509     286.842097     9398.099026     739.270172     18774.070536
4859.000000     9381.844740     287.476252     9382.919433     740.019821     18764.764173
4958.000000     9440.615874     293.893178     9232.005205     747.584933     18672.621079
4970.000000     9447.818151     294.688553     9213.632813     748.520077     18661.450964
4985.720000     9457.279240     295.736394     9189.538461     749.751210     18646.817701
5015.100000     9475.041584     297.712921     9144.425921     752.070895     18619.467504
5048.300000     9495.240099     299.975385     9093.319141     754.722066     18588.559240
5090.000000     9520.803043     302.861593     9028.931675     758.097901     18549.734718
5106.000000     9530.669145     303.982424     9004.167984     759.407012     18534.837128
5120.000000     9539.328523     304.969348     8982.472807     760.558870     18521.801331
